Vector,Label
"['selvstend', 'strukturer']",2
"['kunnskap', 'agresso', 'vær', 'fordel']",2
['telefon'],0
"['fremm', 'brukermedvirkning', 'gi', 'ung', 'aktiv', 'deltak', 'blant', 'ann', 'fritidstilbud']",1
"['søk', 'person', 'fylt', 'år', 'sertifikat', 'kl']",3
"['as', 'stad', 'vekst', 'søk', 'derfor', 'ny']",0
"['fylgj', 'vidareutvikl', 'intern', 'rutin', 'salsavdeling']",1
"['vis', 'interess', 'engasjement']",2
"['skol', 'organiser', 'tre', 'team', 'ansv', 'hvert', 'alderstrinn', 'ønsk', 'lærern', 'team', 'dekk', 'flest', 'fag', 'ungdomstrinn']",0
"['lønnsansiennit', 'barnehagemedarbeid']",0
"['avdeling', 'per', 'dag', 'delt', 'tre', 'team', 'betjen', 'ulik', 'arbeidsområd']",0
"['del', 'kvalifikasjon', 'likevel', 'redd', 'send', 'søknad']",0
"['mer', 'informasjon', 'elektronisk', 'søknadsskjem']",0
"['oppfordr', 'derfor', 'kvalifiser', 'søker', 'innvandrerbakgrunn', 'ell', 'reduser', 'funksjonsevn', 'søk', 'stilling']",0
"['avhengighetsbehandling', 'ung', 'gaustad']",0
"['vidar', 'vikt', 'søkj', 'god', 'samarbeidsevn', 'utfør', 'arbeid', 'nøyakt', 'sjølvstend']",2
"['ønsk', 'erfaring', 'søm', 'helst', 'fagbrev']",3
"['solid', 'forstå', 'regelverk', 'rutin', 'system']",2
"['servicesent', 'avdeling', 'ute', 'tilhør', 'distrikt']",0
"['evn', 'tett', 'samarbeid', 'øvr', 'samarbeidspartn']",2
"['sentral', 'roll', 'stor', 'innflyt', 'selskap', 'måloppnå']",0
"['systematisk', 'strukturer']",2
"['demonstrabl', 'fluency', 'in', 'both', 'writt', 'and', 'spok', 'english']",3
"['delt', 'håndtering', 'lci', 'avvik', 'feil']",1
"['oslo', 'vo', 'helsfyr', 'tilbyr', 'norskkur', 'opplæring', 'grunn']",0
"['løsningsorienter', 'fleksibel']",2
"['aktiv', 'arbeid', 'bedr', 'hverdagsliv', 'personsentrer', 'omsorg']",0
"['betalt', 'pensjonsinnskudd', 'stat', 'pensjonskass']",0
"['pådriv', 'digitalisering', 'tenest']",1
"['vikt', 'tar', 'tid', 'besvar', 'spørsmål', 'still', 'registrer', 'cv', 'søknadsskjema']",0
"['behersk', 'norsk', 'skrift', 'munt', 'godt']",3
['tilby'],0
"['se', 'utfyll', 'annonsetekst', 'søk', 'via', 'elektronisk', 'skjem', 'finn', 'www']",0
"['fast', 'søkelink', 'sfj']",0
"['a', 'team', 'with', 'wid', 'and', 'varied', 'background', 'who', 'encourag', 'creativ', 'thinking']",0
"['enhv', 'tid', 'vær', 'oppdater', 'abonnement', 'produkt', 'tjenest', 'samt', 'tilbud', 'aktivitet']",1
"['dispos', 'of', 'a', 'car']",3
"['kommersiell', 'forretningsmess', 'forstå']",2
"['sluttdato', 'ansett', 'vikariat', 'engasjement']",0
"['elektronisk', 'søknadsskjem']",0
"['vis', 'respekt', 'barn', 'foreldr', 'kollega']",2
"['bidr', 'skap', 'godt', 'arbeidsmiljø']",2
"['god', 'kjennskap', 'politi', 'datasystem']",3
"['driv', 'interessepolitisk', 'arbeid', 'lokalt', 'fylk', 'regionalt']",1
"['denn', 'roll', 'vær', 'telenor', 'ansikt', 'utad', 'påvirk', 'kund', 'opplev', 'norg', 'sterkest', 'merkevar']",1
"['drammensregion', 'kår', 'norg', 'nest', 'mest', 'vellykk', 'region']",0
"['god', 'pensjonsordning', 'gjennom', 'klp', 'lønn', 'trekk']",0
"['stock', 'option', 'to', 'the', 'right', 'candidat']",0
"['gir', 'økonomisk', 'støtt', 'fysisk', 'aktivit', 'kantineordning']",0
"['antall', 'stilling']",0
"['utdanningsprogramm', 'studiespesialisering', 'musikk', 'dan', 'dram', 'idrett']",0
"['vikt', 'tar', 'nye', 'lærling', 'hvert', 'år', 'avheng', 'god', 'kontinuit']",0
"['has', 'good', 'knowledg', 'and', 'is', 'passionat', 'about', 'great', 'food', 'and', 'beverag']",2
"['må', 'ikk', 'vær', 'utsett', 'vandel', 'tilsatt', 'kriminalomsorg']",0
"['pilegrimsled', 'gjennom', 'østerdal', 'går', 'gjennom', 'kommun', 'km', 'merk', 'tursti', 'fjell']",0
"['mold', 'sjukehus', 'mold']",0
"['erfaring', 'veiledning', 'turnusfysioterapeut', 'fordel']",3
"['høyt', 'fokus', 'skap', 'hjem', 'beboer']",1
"['god', 'munt', 'skrift', 'norskkunnskap', 'samt', 'behersk', 'engelsk', 'munt']",3
"['sivilingeniør', 'ell', 'ingeniør', 'helst']",3
['ca'],0
"['vic', 'tar', 'markedsandel', 'treng', 'styrk', 'lag', 'regionsled']",1
"['godt', 'arbeidsmiljø', 'fleksibilit']",0
"['tog', 't', 'ban', 'bussforbind']",0
"['lagt', 'vekt', 'erfaring', 'bruk', 'sap', 'person', 'egenskap', 'god', 'samarbeidsevn', 'analytisk', 'evn']",3
"['advokatfirma', 'organiser', 'faggrupp', 'tverrfag', 'bransjegrupp', 'best', 'mul', 'måt', 'kunn', 'yte', 'servic', 'høy', 'fag', 'kvalit', 'overfor', 'kund']",0
"['vik', 'hos', 'somm']",0
"['klinikk', 'psykisk', 'hels', 'avheng', 'avdeling', 'rus']",0
"['tilbyr', 'god', 'pensjonsordning', 'gjennom', 'stat', 'pensjonskass', 'lønn', 'trekk']",0
"['user', 'framework', 'called', 'galaxy', 'https', 'galaxyproject']",1
"['stillingtyp', 'fast', 'dagtid']",0
"['be', 'a', 'contact', 'point', 'toward', 'the']",1
"['rekk', 'led', 'stilling', 'nye', 'butikk']",0
"['norsk', 'engelsk', 'eventuelt', 'andr', 'framandspråk']",3
"['stilling', 'gjeld']",0
"['vansk', 'spørsmål']",0
"['videreutvikling', 'avdeling']",1
['kr'],0
"['nærmer', 'opplysning', 'kontakt', 'personalkonsulent']",0
"['lofsrudhøgd', 'oslo']",0
"['arbeid', 'består', 'hovedsak', 'produksjon', 'montering', 'beslag']",1
"['innan', 'mar']",0
"['avhengighetsbehandling', 'seksjon', 'rus']",0
"['tiltred', 'avtal']",0
"['skap', 'god', 'balans', 'ansatt', 'tar']",1
"['lett', 'lær', 'nøye']",2
"['hygg', 'fag', 'godt', 'arbeidsmiljø']",0
"['søknadsfrist', 'juni']",0
"['fast', 'stilling', 'hjelpeplei']",1
"['entrepenørånd', 'selgeregenskap']",2
"['bidr', 'kompetanseoverføring', 'kompetanseutvikling', 'fagfelt']",1
"['sikr', 'kund', 'unik', 'handleopplev', 'bransj', 'best', 'kundebehandling', 'servic', 'produktkunnskap']",0
"['medlemskap', 'gir', 'god', 'tjenesteordning', 'yrkesskad']",0
"['tyd', 'voksenperson', 'overfor', 'barn']",2
"['reisevirksom', 'må', 'påregn']",0
"['løsningsorienter', 'strukturer']",2
"['produksjon', 'bearbeid', 'armeringsstål']",1
"['ell', 'salgsarbeid']",1
"['fleksibilit', 'serviceinnstilling', 'person', 'egnet', 'vektlegg']",2
"['autorisasjon', 'verneplei']",3
"['må', 'kunn', 'norsk', 'engelsk', 'munt', 'skrift']",3
"['ansvarsområd', 'ansvar', 'continental', 'merkevarestrategi', 'kommunikasjon', 'gjennomføring', 'markedsføringsaktivitet']",1
"['plan', 'fremdriftsplan', 'samt', 'gjennomføring', 'prosjekt']",1
"['ncc', 'vær', 'trygt', 'vær', 'lærling']",0
"['kompetans', 'lovverk', 'rund', 'elev']",3
"['led', 'inntil', 'stilling', 'skoleassistent']",1
"['søk', 'positiv', 'utatvend', 'serviceinnstilt', 'person', 'triv', 'kontakt', 'nye', 'mennesk']",2
"['selg', 'narves', 'arbeidsoppgav', 'spenn', 'baking', 'vasking', 'varehåndtering', 'mersalg']",1
['søk'],0
"['ingeniør', 'sivilingeniør', 'byggfag', 'mer', 'års', 'erfaring', 'bygg']",3
"['lead', 'by', 'exampl', 'is', 'hand', 'on', 'and', 'operational']",0
"['mul', 'leie', 'p', 'plass', 'garasj']",0
"['formell', 'kvalifikasjon', 'vidaregå', 'utdanning', 'frå', 'båtbyggjarfag', 'vg', 'alternativ', 'vk', 'vk', 'ii', 'frå', 'trebåtbyggj', 'snekk', 'tømr']",3
"['ta', 'del', 'læringsstøtt', 'aktivitet', 'trinn', 'aks']",1
"['tilsetjing', 'avtal']",0
"['evn', 'håndter', 'stress']",2
"['skol', 'flott', 'uteområd', 'elev']",0
"['led', 'fast', 'stilling', 'innkjøpskonsulent']",1
"['lønn', 'kompetans', 'kvalifikasjon']",0
"['erfaring', 'sinnemestringsarbeid']",3
"['les', 'mer', 'oslo', 'vo', 'heslfyr', 'https', 'helsfyr']",0
"['musikkliv', 'historielag', 'bygdekvinnelag']",0
"['erfaring', 'bruk', 'hotellsystem', 'gjern', 'oper']",3
"['avheng', 'kunn', 'arbeid', 'tver', 'enkelt', 'prosjekt', 'fellesskap', 'god', 'samarbeidsevn', 'sett', 'pris']",2
"['annonsør', 'ask']",0
"['nest', 'størst', 'canyon', 'jutulhogg', 'norg', 'enest', 'innlandsfiskevær', 'fiskevoll', 'sølensjø']",0
"['studiespesialisering', 'parallell', 'hvert', 'trinn']",0
"['hovedarbeidsoppgav', 'vær']",0
"['turnustjenest', 'må', 'påregn']",0
"['krev', 'godkjent', 'politiattest', 'ansett']",3
"['utadvend', 'resultatorienter', 'selvgå', 'butikksjef', 'sterk', 'kremmerinstinkt']",2
"['kanskj', 'ser']",0
"['søk', 'person']",0
"['tiltred', 'avklar', 'tilpass', 'enkelt', 'student', 'ønsk', 'behov']",0
"['senter', 'stilling', 'finansier']",0
"['vær', 'identifiser', 'diss', 'proff']",0
"['ell', 'vernepleierstudent', 'bestått', 'medikament', 'test', 'hint', 'oppfordr', 'søk', 'stilling']",3
"['stilling', 'krev', 'førerkort', 'gyld', 'politiattest']",3
"['e', 'commerc']",0
"['tillegg', 'dagsent', 'trygghetsavdeling']",0
"['gjennom', 'egen', 'virksom', 'tillegg', 'datterselskap', 'tilby', 'bredt', 'utvalg', 'opplæringsplass']",0
"['lønn', 'avtal']",0
"['ønsk', 'erfaring', 'økonomisk', 'rådgivningsarbeid', 'nav']",3
"['hovedsak', 'planlegging', 'prosjektering', 'veier', 'samferdselsprosjekt', 'oppdrag', 'offent', 'etat', 'entreprenør', 'privat', 'utbygger']",1
"['dersom', 'ikk']",0
"['politidistrikt', 'ledergrupp', 'und', 'etablering', 'led', 'stilling', 'namsfogd', 'led', 'fell', 'enh', 'sivil', 'rettsplei', 'stedsplasser', 'grenland']",1
"['hygg', 'miljø', 'varier', 'utfordr', 'arbeidsoppgav', 'samt', 'god', 'utviklingsmu']",0
"['lyst', 'jobb', 'salg']",1
"['sts', 'grupp', 'as', 'pb', 'postterminal', 'n', 'berg']",0
"['evn', 'ta', 'initiativ', 'vær', 'selvstend']",2
"['oppdater', 'oversikt', 'all', 'stilling', 'se', 'www']",0
"['sts', 'grupp', 'kontinuer', 'vekst', 'søk']",0
"['søk', 'stilling', 'benytt', 'link', 'annons', 'ell', 'går', 'http', 'www']",0
"['as', 'http', 'www']",0
"['fag', 'person', 'utvikling']",0
"['led', 'stilling', 'pedagogisk', 'led', 'vål', 'barnehag', 'steinkj']",1
"['skl', 'jobb', 'fornyb', 'rein', 'energi']",0
"['vikt', 'del', 'arbeidsoppgav', 'vær', 'led', 'gjennomføring', 'byggeprosjekt', 'egen', 'regi', 'ell', 'ann', 'byggherr']",1
"['triv', 'arbeidsmiljø', 'god', 'mul', 'fag', 'utvikling']",0
"['stangeland', 'skol', 'barneskol', 'omlag', 'elev']",0
"['sportsbutikk', 'sats', 'aktiv', 'utøvern', 'innenfor', 'løp', 'sykkel', 'langrenn', 'klubb']",0
"['god', 'språkkunnskap', 'munn', 'skrift', 'båd', 'engelsk', 'norsk', 'ev', 'andr', 'framandspråk']",3
['tlf'],0
"['planlegging', 'ferskvar']",1
"['søk', 'regnskapsfør', 'arbeid', 'to', 'butikk', 'harebakk']",1
"['koordinering', 'lci', 'kund']",0
"['diss', 'period', 'forvent', 'all', 'ansatt', 'jobb', 'stort']",0
"['søk', 'må', 'legg', 'søknad']",0
"['innbyggjar', 'vossevang', 'regionssent']",0
"['utviklingsorienter', 'helhetsforstå']",2
"['kirk', 'korskirk', 'sitteplass', 'sjøli', 'kirk', 'langkirk', 'sitteplass']",0
"['stilling', 'led', 'pr', 'dato']",0
"['dag', 'innsalg', 'kur', 'konferans', 'grupp', 'rom', 'frokost']",0
"['les', 'mer', 'skol', 'ski']",0
"['god', 'multidisiplin', 'forstå']",2
"['sykehjemm', 'to', 'somatisk', 'avdeling', 'skjerm', 'avdeling']",0
"['tyd', 'motiver', 'saml', 'led']",2
"['befest', 'posisjon', 'norg', 'led', 'forsikringsselskap', 'søk', 'derfor', 'motiver', 'engasjer', 'selg', 'vær', 'ta', 'gjensid', 'fremtid']",2
"['klassesett', 'ipad', 'bruk', 'undervisning']",0
"['månedsavslutningmed', 'kvalitetssikring', 'tall', 'rapportering']",1
"['nysgjerr', 'lærevil']",2
"['a', 'good', 'command', 'of', 'english', 'is', 'required']",3
"['we', 'will', 'also', 'consid', 'applicant', 'who', 'are', 'in', 'the', 'final', 'phas', 'of', 'their', 'mast', 'studi', 'but', 'in', 'this', 'cas', 'we', 'requir', 'that', 'a', 'an', 'almost', 'finished', 'draft', 'of', 'the', 'mast', 'thesis', 'is', 'attached', 'to', 'the', 'application', 'b', 'that', 'the', 'complet', 'thesis', 'has', 'been', 'handed', 'in', 'the', 'start', 'of', 'employment', 'and', 'c', 'that', 'the', 'candidat', 'formally', 'complet', 'the', 'mast', 's', 'degre', 'within', 'one', 'month', 'aft', 'employment', 'start']",0
"['tilbyr', 'spenn', 'o', 'utfordr', 'oppgåv', 'lærerikt', 'triv', 'arbeidsmiljø']",0
"['uteområd', 'fordelt', 'ulik', 'son', 'barn', 'ald', 'ferd']",0
"['consenzo', 'søk', 'bartend']",1
"['imøtekomm', 'evn', 'kommuniser', 'all', 'ledd']",2
"['komm', 'fler', 'stor', 'samferdselsprosjekt', 'vårt', 'distrikt', 'akt', 'vær', 'del', 'fremtid']",0
"['drift', 'fylkeslag', 'dag', 'virksom']",1
"['hør', 'sokn']",0
"['dag', 'driftsansv', 'kjøkk']",1
"['flink', 'snakk']",2
"['evn', 'skap', 'god', 'trygg', 'relasjon', 'klasseromm']",2
"['stilling', 'åremål', 'seks', 'årmedmu', 'forleng', 'ytterliger', 'seks', 'år']",0
"['søk', 'god', 'analytisk', 'egenskap', 'ønsk', 'bidr', 'aktiv', 'utviklingsprosess', 'mediehus']",2
"['mer', 'informasjon']",0
"['ansett', 'ansvar', 'renhold', 'kafe', 'kaffebar', 'tollbugat']",1
"['sluttdato', 'ansett', 'vikariat', 'engasjement']",0
"['hfs', 'tre', 'nasjonal', 'fartøyvernsent']",0
"['samm', 'dykt', 'kol', 'følg', 'norm', 'pålegg', 'prosedyr', 'retningslinj', 'fagområd', 'oppnår', 'sikr', 'effektiv', 'leverans']",1
"['søkjar', 'erfaring', 'arbeid', 'tvang', 'makt', 'samt', 'erfaring', 'utagering', 'vert', 'føretrekt']",3
"['therefor', 'you', 'need', 'to']",0
"['stilling', 'tiltenkt', 'kompletter', 'eksister', 'lag']",0
"['bra', 'bakgrunn', 'snekk', 'ikk', 'påkrev']",0
"['bråtenallé', 'barnehag', 'und', 'bygging', 'oppstart', 'oktob']",0
"['fagskol', 'fagbrev', 'år']",3
"['bistå', 'støtt', 'leder', 'arbeidsretts', 'spørsmål']",1
"['stilling', 'barnehag', 'sfo', 'skol', 'fritidsklubb', 'krev', 'politiattest', 'ikk', 'eldr', 'mndr']",3
"['ta', 'kontakt']",0
"['wednesday', 'may', 'th']",0
"['driv', 'opplæring', 'medlemm', 'tillitsvalgt']",1
"['sted', 'sommerogat', 'oslo']",0
"['erfaring', 'utviklingsarbeid', 'prosjektarbeid']",3
"['operativ', 'forbygg', 'vedlikehold', 'reparasjon', 'teknisk', 'utstyr', 'båt', 'flåt']",1
"['stor', 'mul', 'påvirk', 'egen', 'arbeidsdag']",0
"['miljøarbeid', 'stall']",1
"['ønsk', 'vær', 'behjelp', 'oppstart', 'egen', 'fiskebil', 'lever', 'fisk', 'fiskeprodukt', 'fler', 'fiskebil', 'hel', 'sørnorg']",0
"['global', 'marketing', 'experienc', 'preferably', 'with', 'prov', 'result']",3
"['stilling', 'lønn', 'stat', 'lønnsregulativ', 'ltr']",0
"['kort', 'vei', 'offent', 'kommunikasjon', 'mark']",0
"['has', 'a', 'minimum', 'of', 'year', 'experienc', 'as', 'a']",3
"['ver', 'bidr', 'framtidsrett', 'salsteam']",1
"['erfaring', 'elementbransj', 'gjern', 'teknisk', 'utdann']",3
"['derfor', 'personalpolitisk', 'mål', 'oppnå', 'balanser', 'ald']",0
"['les', 'mer', 'kvã', 'rnerdal', 'barnehag', 'pã', 'vã', 're', 'hjemmesid']",0
"['dett', 'kombiner', 'stilling', 'sjåfør', 'renholdsmedarbeid']",1
"['kjent', 'dataprogramm', 'offic', 'autocad', 'novapoint']",3
"['mer', 'informasjon', 'ta', 'kontakt']",0
"['samarbeid', 'tilsvar', 'roll', 'andr', 'vo']",1
"['kl', 'fagertun', 'skol', 'åkr']",0
"['kunnskap', 'bruk', 'dataverktøy']",3
"['god', 'samarbeidsegenskap', 'samt', 'evn', 'planlegging', 'innenfor', 'eget', 'arbeidsområd', 'krev']",2
"['ikk', 'mul', 'send', 'vedlegg']",0
"['elektronisk', 'søknadsskjem']",0
"['oppmåling', 'eigedomsdanning']",1
"['kollektiv', 'individuell', 'arbeidsrett', 'samt', 'all', 'ledd', 'omstillingsprosess']",1
"['fordel', 'lett', 'få', 'tak', 'stå']",0
"['intervju', 'skje', 'fortløp', 'ansett', 'skje', 'sist', 'søknadsdag']",0
"['innplassering', 'ansiennit']",0
"['led', 'sikkerhetsadministrasjon', 'koordiner', 'vær', 'rådgiv', 'kontroller', 'forebygg', 'sikkerhetsarbeid', 'distrikt']",1
"['tilsetting', 'skjer', 'måned', 'prøvetid']",0
"['god', 'samarbeidsevn', 'samarbeid', 'kontaktlærer', 'forsterketlær', 'foresatt']",2
"['behersk', 'norsk', 'munt', 'skrift']",3
"['må', 'tillegg', 'erfaring', 'renhold']",3
"['behov', 'knytt', 'først', 'rekk', 'skadesanerer', 'reholder', 'tilkalling', 'behov']",1
"['aktiv', 'idrettslag', 'kommun', 'egen', 'ishall']",0
"['utarbeid', 'budsjett', 'prognos']",1
"['fag', 'rettleiing', 'opplæring', 'andr', 'tilsett']",0
['juni'],0
"['ansvar', 'lønnskjøring', 'a', 'fast', 'variabel']",1
"['arbeidsplass', 'ei', 'inkluder', 'arbeidsliv']",0
"['medisin', 'hels', 'sosialfag']",0
"['erfaring', 'ferd', 'gjør', 'jobb', 'båd', 'system']",3
"['kund', 'arendal', 'søk', 'økonomisk', 'landbruksrådgiv']",1
"['haraldrud', 'energigjenvinningsanlegg', 'to', 'forbrenningslinj', 'produser', 'fjernvarm', 'oslo', 'befolkning', 'avfall']",0
"['distrikt', 'natur', 'vakr', 'kulturlandskap', 'attraktiv', 'boregion']",0
"['dett', 'styrk', 'båd', 'motivasjon', 'samhold']",0
"['informasjonsarbeid', 'fiskearrangement', 'samt', 'arbeid', 'tof', 'samarbeidspartner', 'vær', 'sentral', 'oppgav']",1
"['selg', 'nord', 'størst', 'søkeselskap']",1
"['erfaring', 'dommeravhør', 'avhør', 'barn']",3
"['skriv', 'søknad', 'eventuelt', 'vurder']",0
"['kommunal', 'tilsetting', 'lønn', 'kr']",0
"['søk', 'erfar', 'lci', 'koordinator', 'utfordr', 'ansvarsfull', 'oppgav', 'hos', 'kund']",0
"['søk', 'motiver', 'mul', 'videreutvikl', 'norsk', 'politi', 'kompetent', 'effektiv', 'nærpoliti']",1
"['oslo', 'sykehusservic', 'vareforsyningsavdleing']",0
"['stillingsbrøk', 'inntil']",0
"['travelt', 'likevel', 'jobb', 'effektiv']",2
"['oppfølging', 'vedlikehold', 'eksister', 'produkt']",1
"['with', 'a', 'minimum', 'of', 'ect', 'with', 'equivalent', 'specialist', 'tertiary', 'training', 'in', 'french', 'spanish', 'consisting', 'of', 'least', 'ect']",3
"['arbeid', 'dersom', 'dett', 'treng', 'stort', 'sett', 'produksjon', 'bergensbunad']",1
"['takl', 'stress', 'hektisk', 'arbeidsmiljø']",2
"['interesser', 'lykk', 'aktiver', 'behold', 'rekrutter', 'medlemm']",1
"['relevant', 'utdanning', 'minimum', 'bachelornivå']",3
"['led', 'vikariat', 'stilling', 'veiled', 'nav', 'larvik']",1
"['delt', 'cross']",1
"['får', 'god', 'opplæring', 'innenfor', 'vårt', 'produktsortiment']",0
"['kommunalsjef', 'helhet', 'lederansv', 'underlagt', 'tjenesteområd']",1
"['stilling', 'fremlegg', 'politiattest', 'gjeld', 'regl']",3
"['membership', 'in', 'the']",0
"['lur', 'tenk', 'vær']",0
"['prosjektled', 'prosjekteringsled']",1
"['stat', 'arbeidsstyrk', 'størst', 'mul', 'grad', 'gjenspeil', 'mangfold', 'befolkning']",0
"['samarbeid', 'andr', 'avdeling', 'trigg']",1
"['gjeld', 'lov', 'reglement', 'tariffavtal', 'herund', 'plikt', 'medlemskap', 'stat', 'pensjonskass']",0
"['selvstend', 'initiativrik']",2
"['hold', 'egn', 'lokal', 'm', 'rolvsøy', 'fredrikstad', 'ansatt']",0
"['stabsleder', 'medlem', 'rådmann', 'ledergrupp', 'to', 'stabsleder', 'administrasjon']",1
"['søknadsfrist', 'all', 'stilling', 'snarest']",0
"['veil', 'informer', 'beboer', 'pårør', 'medarbeider', 'student']",1
"['fullstend', 'utlysningstekst', 'elektronisk', 'søknadsskjem']",0
"['skiftordning', 'produksjon']",0
"['læreplass', 'lunn', 'jevnak']",0
"['experienc', 'teaching', 'international', 'school', 'and', 'or', 'training', 'and', 'experienc', 'related', 'to', 'teaching', 'within', 'the']",3
"['plikt', 'medlemskap', 'stat', 'pensjonskass']",0
"['led', 'o']",0
"['all', 'søknad', 'send', 'via', 'elektronisk', 'søknadsskjem']",0
"['tilrettelegg', 'bearbeid', 'skad', 'overflat', 'lakkering']",1
"['godt', 'kontaktnettverk', 'oslo', 'akershus', 'områd']",3
"['lønn', 'trekk', 'medlemskap', 'pensjonsordning']",0
"['søk', 'assistent', 'lik', 'utfordring', 'motiver', 'jobb', 'barn', 'ulik', 'kultur', 'spesiell', 'behov']",1
"['calib', 'and', 'senior', 'hr', 'professional', 'to', 'fill', 'this', 'challenging', 'rol']",0
"['kontroller', 'feilsøk', 'skift', 'juster', 'komponent', 'drivverk', 'understell', 'brems', 'sikkerhetsanordning']",1
"['stillingtyp', 'fast', 'vik']",0
"['of', 'the', 'work', 'will', 'be', 'within', 'an', 'international', 'python']",1
"['kundebehandling', 'husk', 'alltid', 'alt', 'bestilt', 'vikt']",1
"['søker', 'bes', 'oppgi', 'navn', 'minst', 'to', 'referans']",3
"['søkj', 'må', 'ver']",0
"['økonomiansv', 'personalansv', 'utviklingsansv']",1
"['vårt', 'datterselskap', 'sts', 'engineering', 'søk']",0
"['erfaring', 'settefisk']",3
"['nord', 'størst', 'søkeselskap', 'finn', 'to', 'nest', 'salgstalent']",0
"['søkj', 'kontakt', 'framkant']",0
['vikariat'],0
"['vær', 'behjelp', 'bol']",0
"['all', 'søknad', 'led', 'stilling', 'årdal', 'kommun', 'registrer', 'elektronisk']",0
"['elektronisk', 'søknadsskjem', 'finn', 'und', 'søk', 'stilling']",0
"['hannestad', 'fritidsklubb']",0
"['angi', 'søknadstekst', 'hvilk', 'stilling', 'søk']",0
"['salgsarbeid', 'ansv', 'markedsføring', 'kundekontakt']",1
"['aks', 'jobb', 'team', 'erfarn', 'engasjer', 'baseleder', 'assistent']",0
"['drift', 'overvåk', 'anlegg', 'iht']",1
"['les', 'mer', 'skol', 'www']",0
"['stilling', 'vikariat', 'mul', 'økt', 'stilling', 'novemb']",0
"['rekrutter', 'følg', 'fag']",0
"['planlegg', 'gjennomfør', 'vurder', 'god', 'læringsøkt']",1
"['sid', 'rem', 'jobb', 'kunn', 'tilby', 'kund', 'hel', 'land', 'godt', 'valgt', 'utvalg', 'dagligvar', 'god', 'kvalit', 'lavest', 'pris']",0
"['genuin', 'interess', 'fag']",2
"['selger', 'søk', 'norg', 'råest', 'sportskj', 'g', 'max']",1
"['gjern', 'kompetans', 'innenfor', 'fler', 'arbeidsfelt', 'nav']",3
"['bidr', 'opprett', 'arbeidstrening']",1
"['glad', 'friluftsliv', 'gjern', 'erfaring', 'dett']",2
"['spørsmål', 'rett']",0
"['søker', 'traineestilling', 'må', 'komm', 'minimum', 'halvveis', 'studi', 'jus', 'rettsvitenskap']",3
"['fagbrev', 'ell', 'år', 'relevant', 'praksis', 'erfaring', 'biloppretteryrk']",3
"['opptatt', 'oppnå', 'resultat', 'bidr', 'skol', 'mål']",2
"['hjelp', 'kund', 'gjennom', 'grund', 'behovskartlegging', 'skreddersy', 'motiver', 'individuell', 'kosthold']",1
"['veiledning', 'opplæringskontor', 'ia', 'hms', 'politisk', 'sekretariat', 'fellestjenest', 'sak', 'arkiv', 'valgsekretariat']",1
"['reising', 'må', 'rekn', 'tar', 'oppdrag', 'mest', 'land']",0
"['stillingsinnehaver', 'inngår', 'kollektiv', 'miljø', 'lagt', 'vekt', 'bidr', 'løs', 'løp', 'fellesoppgav']",0
"['kur', 'opplæring', 'undervisning', 'fagfelt']",1
"['delt', 'planlegging', 'gjennomføring', 'dokumentasjon', 'vurdering']",1
"['ta', 'kontakt', 'hør', 'tilby']",0
"['høyer', 'utdann', 'gjern', 'innenfor', 'forretningsorienter', 'fag']",3
"['tilsatt', 'må', 'legg', 'fram', 'plettfri', 'politiattest', 'barneomsorgsattest']",3
"['plikt', 'medlemskap', 'stat', 'pensjonskass']",0
"['bevisst', 'holdning', 'hms']",3
"['opplæringskontor', 'fag', 'offent', 'sektor', 'hadeland', 'vertskommunesamarbeid', 'lunn', 'jevnak', 'kommun', 'administrer', 'lærekontrakt', 'offent', 'sektor', 'diss', 'kommun']",0
"['ønsk', 'kjennskap', 'fagprogramm', 'geric', 'legg', 'vekt', 'kunn', 'jobb', 'selvstend', 'vel', 'team']",3
"['onlin', 'application', 'form', 'click']",0
"['nærmer', 'opplysning', 'stilling', 'fås', 'henvend', 'avdelingsled']",0
"['tilsetjing', 'skjer', 'van', 'vilkår', 'lov', 'forskrift', 'reglement']",0
"['les', 'mer', 'skol', 'www']",0
"['nivå', 'skrift', 'munt', 'del', 'person', 'egenskap']",0
"['tenk', 'helhet', 'forstår', 'betyr', 'delt', 'led', 'stor', 'organisasjon']",2
"['krevst', 'utdanning', 'førskulelær']",3
"['søknad', 'rettkjent', 'kopi', 'vitnemål', 'attest', 'send', 'alvdal', 'kommun', 'servicekontor', 'alvdal', 'april']",0
"['kort', 'søknad', 'cv', 'send']",0
"['lønn', 'tariff']",0
"['send', 'cv', 'dag', 'merk', 'angi', 'gjern', 'hvilk', 'stilling', 'søk']",0
"['støtt', 'linj', 'innføring', 'nye', 'arbeidsform', 'metod']",1
"['se', 'annons', 'søk', 'stilling', 'www']",0
"['lønn', 'kvalifikasjon', 'hovedtariffavtal', 'sats']",0
"['an', 'environment', 'wher', 'you', 'are', 'encouraged', 'to', 'develop', 'your', 'skill', 'and', 'shar', 'your', 'knowledg', 'with', 'your', 'colleagu']",0
"['as', 'tiltak', 'ungdom', 'agd', 'as', 'tiltaksgrupp', 'as']",0
"['lojalit', 'sunn', 'dømmekraft', 'pålit', 'nøkkelbegrep', 'denn', 'sammenheng']",1
"['diss', 'må', 'lever', 'snarest', 'eventuelt', 'tilbud', 'ansett', 'tiltred']",0
"['all', 'offent', 'privat', 'praksis', 'godskriv']",0
